Tool Number,Temp. THT at Trigger,Temp. BHT at Trigger,heating time (tens of seconds),Vacuum Time Tool Cavity A,Vacuum Time Tool Cavity B,BT Circuit 1 Temp,BT Circuit 2 Temp,TTF Circuit 1 Temp,Graining Vacuum TTF Cavity 1,Graining Vacuum TTF Cavity 2,Machine Cycle Time,Capacity THT,Capacity BHT,Time Feed to Vacuum 1,Pyro Clean,Top Tool Pos Close,Pos Vinyl N Length,Pos Vinyl N Width,Pos Vinyl S Length,Pos Vinyl S Width,Roller Gap LH,Roller Gap RH,Glue Temp,Stetch Length Pick Up,Stetch Length Stretch 1,Stetch Length Stretch 2,Stetch Length Stretch 3,Stetch Length Form,Stretch Cross Pick Up,Stretch Cross Stretch 1,Stretch Cross Stretch 2,Stretch Cross Stretch 3,Stretch Cross Form,Temp Z1,Temp Z2,Temp Z3,Temp Z4
1.0,0.11108572057677876,0.07972908358851195,0.1635463319486507,0.13124472037218707,0.18830123080016203,0.038930492679621925,0.0396069017617683,0.0,0.37338281129475676,0.0,1.531001860636191,0.08083259005979869,0.11329271950509812,0.07444128699084053,0.5196159159339632,0.0006840562622019916,1.0174629440761371,0.8847392452579367,0.5333640091718965,0.5247025006401475,0.09759837666068967,0.6291568723967937,0.007601473217419944,0.0022693676126743023,0.0003981252297957594,0.0,0.00032980265084514283,0.0,0.0,0.0008207901567430498,0.0012270097011455431,0.0008553225822689397,0.0,0.15892107809084272,0.15646543193131,0.16026490936326063,0.1560803033801992
2.0,0.05750257474844409,0.05761661054907736,0.0571951163283125,0.0670389408445668,0.06923170096643526,0.03516039212185806,0.023106957628651795,0.08601004080298337,0.008324096059555383,0.009376410375520821,1.6696157983378526,0.02987130366403024,0.06540526245881038,0.09226966169215707,0.5949020253345072,0.0,1.3999036064253247,1.3993461341024855,1.4431535645553166,1.9443042458121689,0.04341139594733896,0.04571626773738732,0.008928491474442605,0.0,0.0,0.0,0.0,0.0,0.002871610265890411,0.002871610265890411,0.0017862791507666943,0.0025712962078754155,0.0025820270077665684,0.10798335970145824,0.11128237130217158,0.1102029544927213,0.0
8.0,0.05620104685403803,0.05797435448789115,0.08174679976748651,0.07684283910888341,0.08041461532740322,0.02820702097521363,1.6229973312325658,0.09022383553490249,0.007985116922373813,0.008804091462996122,1.667132038761797,0.06836991644340873,0.0912132399165767,0.14252161279091755,0.17836646289775576,0.0,1.4903709289494576,1.4896910188720562,0.845724920281333,1.2121136899243872,0.0,0.0,0.008854470433571121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10543069175628289,0.10470083445027689,0.09955110791982785,0.0
